DIA,SEM_COMPROMISSO,DURACAO_DIA,INICIO,FIM,DURACAO_COMPROMISSO,TITULO,LOCAL
"03-01-2020","Não","209","11:30","12:00","30","""Andrea Paes Leme, Advogada""","""Palácio do Planalto"""
"03-01-2020","Não","209","14:30","15:30","60","""Murillo Barbosa, Diretor-Presidente da Associação de Terminais Portuários Privados – ATP""","""Palácio do Planalto"""
"03-01-2020","Não","209","17:54","18:38","44","""Entrevista ao Brasil Urgente, da Band TV""","""Palácio da Alvorada"""
"27-01-2020","Não","530","08:45","10:15","90","""Café da manhã de trabalho com empresários indianos""","""Nova Delhi/Índia"""
"27-01-2020","Não","530","10:30","11:50","80","""Sessão de abertura do seminário empresarial Brasil-Índia""","""Nova Delhi/Índia"""
"27-01-2020","Não","530","15:10","15:45","35","""Partida de Nova Delhi/Índia para Agra/Índia""","""Base Aérea de Nova Delhi, Palam"""
"27-01-2020","Não","530","16:50","17:30","40","""Visita ao Taj Mahal""","""Agra/Índia"""
"27-01-2020","Não","530","18:10","22:55","285","""Partida de Agra/Índia para Nairóbi/Quênia""","""Base Aérea de Agra"""
"26-01-2020","Não","165","10:00","11:30","90","""Cerimônia do Dia da República""","""Nova Delhi/Índia"""
"26-01-2020","Não","165","15:55","16:55","60","""Cerimônia de apresentação de Altos Dignitários""","""Nova Delhi/Índia"""
"26-01-2020","Não","165","17:45","18:00","15","""Entrevista à emissora de TV DD India""","""Nova Delhi/Índia"""
"08-01-2020","Não","370","11:00","11:50","50","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"08-01-2020","Não","370","11:50","12:20","30","""Antônio Carlos Paiva Futuro, Ministro-Chefe da Secretaria-Geral da Presidência da República substituto; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"08-01-2020","Não","370","14:00","15:00","60","""Antonio Barra Torres, Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária - ANVISA""","""Palácio do Planalto"""
"08-01-2020","Não","370","15:10","15:40","30","""General Décio dos Santos Brasil, Secretário Especial do Esporte do Ministério da Cidadania""","""Palácio do Planalto"""
"08-01-2020","Não","370","15:40","16:00","20","""Gilson Machado, Presidente do Instituto Brasileiro do Turismo – Embratur; e General Décio dos Santos Brasil, Secretário Especial do Esporte do Ministério da Cidadania""","""Palácio do Planalto"""
"08-01-2020","Não","370","16:00","16:50","50","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Lelo Coimbra, Ministro de Estado da Cidadania substituto; e Ana Maria Pellini, Secretária-Executiva do Ministério da Cidadania""","""Palácio do Planalto"""
"08-01-2020","Não","370","16:50","17:30","40","""Marcelo Sampaio, Ministro de Estado da Infraestrutura substituto""","""Palácio do Planalto"""
"08-01-2020","Não","370","17:30","19:00","90","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"28-01-2020","Não","580","00:25","02:05","100","""Partida de Nairóbi/Quênia para Luanda/Angola""","""Aeroporto Jomo Kenyatta"""
"28-01-2020","Não","580","03:15","07:15","240","""Partida de Luanda/Angola para Brasília/DF""","""Aeroporto 4 de Fevereiro"""
"28-01-2020","Não","580","10:40","11:20","40","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"28-01-2020","Não","580","11:30","13:10","100","""Hamilton Mourão, Vice-Presidente da República; Fernando Azevedo, Ministro de Estado da Defesa; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Brasília/DF"""
"28-01-2020","Não","580","14:20","15:10","50","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
"28-01-2020","Não","580","15:10","15:30","20","""André Luiz de Almeida, Advogado-Geral da União""","""Palácio do Planalto"""
"28-01-2020","Não","580","15:30","16:00","30","""Rogério Marinho, Secretário Especial da Previdência e Trabalho do Ministério da Economia""","""Palácio do Planalto"""
"25-01-2020","Não","285","09:30","10:00","30","""Encontro com o Ministro dos Negócios Estrangeiros da República da Índia""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","11:00","11:10","10","""Cerimônia Oficial de Chegada""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","11:10","11:15","5","""Foto oficial""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","11:35","11:40","5","""Cerimônia de oferenda floral no Memorial Mahatma Gandhi""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","11:40","11:45","5","""Assinatura de livro de visitas do Memorial Mahatma Gandhi""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","12:40","13:10","30","""Reunião ampliada""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","13:10","13:20","10","""Cerimônia de troca de atos""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","13:20","13:35","15","""Declaração à imprensa""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","13:35","14:30","55","""Almoço oferecido pelo Primeiro-Ministro da Índia, Narendra Modi""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","14:35","14:40","5","""Assinatura de livro de visitas""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","16:30","17:00","30","""Encontro com o Vice-Presidente da Índia, Venkaiah Naidu""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","19:35","19:40","5","""Cumprimentos ao Presidente da República da Índia""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","19:40","20:00","20","""Cerimônia de apresentação de delegações""","""Nova Delhi/Índia"""
"25-01-2020","Não","285","20:00","21:00","60","""Banquete oferecido pelo Presidente da Índia""","""Nova Delhi/Índia"""
"06-01-2020","Não","325","08:50","09:30","40","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"06-01-2020","Não","325","09:30","10:30","60","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"06-01-2020","Não","325","10:30","12:00","90","""Damares Alves, Ministra de Estado da Mulher, da Família e dos Direitos Humanos; e Deputado Otoni de Paula (PSC/RJ)""","""Palácio do Planalto"""
"06-01-2020","Não","325","12:00","12:30","30","""Deputado Otoni de Paula (PSC/RJ)""","""Palácio do Planalto"""
"06-01-2020","Não","325","14:00","14:45","45","""Roberto Alvim, Secretário Especial da Cultura do Ministério do Turismo""","""Palácio do Planalto"""
"06-01-2020","Não","325","16:30","17:30","60","""Visita ao Ministério de Minas e Energia""","""Brasília/DF"""
"10-01-2020","Não","90","12:10","13:00","50","""Válter Suman, Prefeito Municipal de Guarujá/SP; Pedro Gouvêa, Prefeito Municipal de São Vicente/SP; Deputado Estadual Caio França (PSB/SP); e Deputado Estadual Tenente Coimbra (PSL/SP)""","""Guarujá/SP"""
"10-01-2020","Não","90","19:00","19:40","40","""Cerimônia de Inauguração do Novo Pronto Socorro da Santa Casa da Misericórdia de Santos""","""Santos/SP"""
"29-01-2020","Não","300","08:50","09:30","40","""Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"29-01-2020","Não","300","09:35","10:00","25","""Ricardo Salles, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
"29-01-2020","Não","300","10:10","10:30","20","""Alexandre Ramagem, Diretor-Geral da Agência Brasileira de Inteligência – ABIN""","""Palácio do Planalto"""
"29-01-2020","Não","300","10:30","11:30","60","""Encontro com Sertanejos""","""Palácio do Planalto"""
"29-01-2020","Não","300","14:00","14:30","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Yossi Shelley, Embaixador de Israel no Brasil""","""Palácio do Planalto"""
"29-01-2020","Não","300","15:05","15:30","25","""Paulo Guedes, Ministro de Estado da Economia; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"29-01-2020","Não","300","15:30","16:20","50","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; e Paulo Guedes, Ministro de Estado da Economia; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"29-01-2020","Não","300","16:20","16:50","30","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; Paulo Guedes, Ministro de Estado da Economia; Marcelo Álvaro Antonio, Ministro de Estado do Turismo; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Regina Duarte, Atriz""","""Palácio do Planalto"""
"29-01-2020","Não","300","17:00","17:20","20","""Coronel Ricardo Silva Marques, Gerente Executivo de Inteligência e Segurança Corporativa na Petrobrás""","""Palácio do Planalto"""
"20-01-2020","Não","300","08:00","09:20","80","""Partida de Brasília/DF para o Rio de Janeiro/RJ""","""Base Aérea de Brasília"""
"20-01-2020","Não","300","10:00","10:15","15","""Encontro com o Prefeito do Rio de Janeiro, Marcelo Crivella""","""Rio de Janeiro/RJ"""
"20-01-2020","Não","300","12:20","12:35","15","""Encontro com o Comandante da Marinha, Almirante de Esquadra Ilques Barbosa Junior""","""Rio de Janeiro/RJ"""
"20-01-2020","Não","300","13:00","14:00","60","""Almoço com o Almirantado""","""Rio de Janeiro/RJ"""
"20-01-2020","Não","300","14:10","14:50","40","""Regina Duarte, Atriz""","""Rio de Janeiro/RJ"""
"20-01-2020","Não","300","15:00","16:20","80","""Partida do Rio de Janeiro/RJ para Brasília/DF""","""Aeroporto Santos Dumont"""
"20-01-2020","Não","300","16:50","17:00","10","""José Vicente Santini, Ministro-Chefe da Casa Civil da Presidência da República substituto""","""Brasília/DF"""
"16-01-2020","Não","330","09:00","09:35","35","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública""","""Palácio do Planalto"""
"16-01-2020","Não","330","10:10","10:45","35","""Timothy Kane, Embaixador da Austrália no Brasil; Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Bento Albuquerque, Ministro de Estado de Minas e Energia; Marcelo Guaranys, Secretário-Executivo do Ministério da Economia; Embaixador Norberto Moretti, Secretário de Comércio Exterior e Assuntos Econômicos do Ministério das Relações Exteriores; e Terry Streeter, Fundador e Diretor da empresa Riverbank Resources Mineração Ltda""","""Palácio do Planalto"""
"16-01-2020","Não","330","11:15","11:45","30","""Antonio Barra Torres, Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA""","""Palácio do Planalto"""
"16-01-2020","Não","330","14:00","14:45","45","""Bento Albuquerque, Ministro de Estado de Minas e Energia; Gilson Machado Guimarães Neto, Presidente do Instituto Brasileiro do Turismo; Renato Augusto Pontes Cunha, Presidente Sindaçúcar de Pernambuco; e Pedro Robério de Melo Nogueira, Presidente do Sindaçúcar de Alagoas""","""Palácio do Planalto"""
"16-01-2020","Não","330","14:45","15:15","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"16-01-2020","Não","330","15:15","15:50","35","""Alfredo Alexandre Menezes Junior, Superintendente da SUFRAMA""","""Palácio do Planalto"""
"16-01-2020","Não","330","16:15","16:30","15","""Daniela Cristina Reinehr, Governadora do estado de Santa Catarina em exercício; e Emílio Dalçóquio Neto, Diretor da Associação Lux Brasil""","""Palácio do Planalto"""
"16-01-2020","Não","330","16:30","17:00","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e John Rodgerson, Presidente da Azul Linhas Aéreas Brasileiras""","""Palácio do Planalto"""
"16-01-2020","Não","330","17:00","18:15","75","""Solenidade de Passagem de Comando da Operação Acolhida""","""Palácio do Planalto"""
"12-01-2020","Sim","0","""""","""""","""""","""""",""""""
"02-01-2020","Não","155","09:00","10:30","90","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"02-01-2020","Não","155","11:00","11:30","30","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e José Barroso Tostes Neto, Secretário Especial da Receita Federal do Brasil""","""Palácio do Planalto"""
"02-01-2020","Não","155","11:35","11:45","10","""Deputado Vinicius Carvalho (REPUBLICANOS/SP), Vice-Líder do Republicanos na Câmara dos Deputados""","""Palácio do Planalto"""
"02-01-2020","Não","155","11:45","12:00","15","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Pedro Guimarães, Presidente da CAIXA""","""Palácio do Planalto"""
"02-01-2020","Não","155","17:35","17:45","10","""Antônio Carlos Paiva Futuro, Secretário-Executivo da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"04-01-2020","Não","48","12:37","13:25","48","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio da Alvorada"""
"05-01-2020","Sim","0","""""","""""","""""","""""",""""""
"24-01-2020","Não","630","05:30","15:45","615","""Partida de Nairóbi/Quênia para Nova Delhi/Índia""","""Aeroporto Jomo Kenyatta"""
"24-01-2020","Não","630","21:00","21:15","15","""Entrevista a Sônia Blota, jornalista da Band""","""Nova Delhi/Índia"""
"30-01-2020","Não","415","08:00","08:30","30","""Antônio Pitombo, Advogado""","""Palácio da Alvorada"""
"30-01-2020","Não","415","08:50","09:20","30","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública""","""Palácio do Planalto"""
"30-01-2020","Não","415","10:00","10:40","40","""Salim Mattar, Secretário Especial de Desestatização, Desinvestimento e Mercados do Ministério da Economia; e Eduardo Zimmer Sampaio, Presidente da Casa da Moeda do Brasil""","""Palácio do Planalto"""
"30-01-2020","Não","415","10:30","11:00","30","""Admar Gonzaga, Advogado; e Karina Kufa, Advogada""","""Palácio do Planalto"""
"30-01-2020","Não","415","11:00","11:30","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"30-01-2020","Não","415","13:00","14:00","60","""Partida de Brasília/DF para Belo Horizonte/MG""","""Base Aérea de Brasília/DF"""
"30-01-2020","Não","415","14:20","15:20","60","""Sobrevoo por regiões atingidas pelas chuvas""","""Minas Gerais"""
"30-01-2020","Não","415","15:30","16:30","60","""Reunião de Trabalho sobre as áreas atingidas pelas chuvas em Minas Gerais""","""Belo Horizonte/MG"""
"30-01-2020","Não","415","16:45","17:00","15","""Declaração à Imprensa""","""Belo Horizonte/MG"""
"30-01-2020","Não","415","17:15","18:15","60","""Partida de Belo Horizonte/MG para Brasília/DF""","""Aeroporto Internacional Tancredo Neves"""
"19-01-2020","Sim","0","""""","""""","""""","""""",""""""
"23-01-2020","Não","760","08:00","20:30","750","""Partida de Brasília/DF para Luanda/Angola""","""Base Aérea de Brasília"""
"23-01-2020","Não","760","22:00","22:10","10","""Partida de Luanda/Angola para Nairóbi/Quênia""","""Aeroporto 4 de fevereiro"""
"31-01-2020","Não","105","16:00","17:00","60","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Fernando Azevedo, Ministro de Estado da Defesa; Ernesto Araújo, Ministro de Estado das Relações Exteriores; Luiz Henrique Mandetta, Ministro de Estado da Saúde; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Antonio Barra Torres, Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA""","""Palácio da Alvorada"""
"31-01-2020","Não","105","18:15","19:00","45","""Vice-Almirante Flávio Augusto Viana Rocha, Comandante do 1° Distrito Naval""","""Palácio da Alvorada"""
"11-01-2020","Sim","0","""""","""""","""""","""""",""""""
"14-01-2020","Não","390","09:30","11:00","90","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"14-01-2020","Não","390","11:00","11:10","10","""Rogério Marinho, Secretário Especial da Previdência e Trabalho do Ministério da Economia""","""Palácio do Planalto"""
"14-01-2020","Não","390","11:10","12:00","50","""Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Marcelo Álvaro Antonio, Ministro de Estado do Turismo; Marcos Troyjo, Secretário Especial de Comércio Exterior e Assuntos Internacionais do Ministério da Economia; Bjarke Ingels, Fundador e Presidente do Grupo Bjarke Ingels; e Antonio de La Rúa, Fundador do Grupo Be-Nômade""","""Palácio do Planalto"""
"14-01-2020","Não","390","14:00","15:15","75","""Paulo Guedes, Ministro de Estado da Economia""","""Palácio do Planalto"""
"14-01-2020","Não","390","15:15","15:45","30","""Gustavo Canuto, Ministro de Estado do Desenvolvimento Regional""","""Palácio do Planalto"""
"14-01-2020","Não","390","15:45","16:25","40","""Wagner Rosário, Ministro de Estado da Controladoria-Geral da União""","""Palácio do Planalto"""
"14-01-2020","Não","390","16:40","18:00","80","""Paulo Guedes, Ministro de Estado da Economia""","""Brasília/DF"""
"14-01-2020","Não","390","18:15","18:30","15","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"13-01-2020","Sim","0","""""","""""","""""","""""",""""""
"07-01-2020","Não","375","07:30","08:45","75","""Deputado Otoni de Paula (PSC/RJ); e Gilson Machado, Presidente do Instituto Brasileiro do Turismo – Embratur""","""Palácio da Alvorada"""
"07-01-2020","Não","375","10:00","10:30","30","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
"07-01-2020","Não","375","11:30","13:15","105","""Fernando Azevedo, Ministro de Estado da Defesa""","""Brasília/DF"""
"07-01-2020","Não","375","13:50","15:15","85","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"07-01-2020","Não","375","15:15","15:30","15","""Rodrigo Limp Nascimento, Diretor na Agência Nacional Energia Elétrica – ANEEL""","""Palácio do Planalto"""
"07-01-2020","Não","375","16:00","16:30","30","""Deputada Bia Kicis (PSL/DF), Vice-Líder do Governo no Congresso Nacional""","""Palácio do Planalto"""
"07-01-2020","Não","375","16:40","17:15","35","""Ricardo Salles, Ministro de Estado do Meio Ambiente""","""Palácio do Planalto"""
"01-01-2020","Sim","0","""""","""""","""""","""""",""""""
"09-03-2020","Não","245","08:30","09:00","30","""Encontro com o Senador Marco Rubio""","""Miami, FL/EUA"""
"09-03-2020","Não","245","09:30","10:20","50","""Sessão de Abertura de Seminário Empresarial Brasil-Estados Unidos na Flórida""","""Miami, FL/EUA"""
"09-03-2020","Não","245","12:45","14:30","105","""Almoço do Seminário Empresarial Brasil-Estados Unidos na Flórida""","""Miami, FL/EUA"""
"09-03-2020","Não","245","17:00","18:00","60","""Encontro Comunitário""","""Miami, FL/EUA"""
"15-03-2020","Sim","0","""""","""""","""""","""""",""""""
"17-03-2020","Não","190","09:50","10:00","10","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"17-03-2020","Não","190","11:30","11:40","10","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"17-03-2020","Não","190","11:50","12:10","20","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"17-03-2020","Não","190","13:50","14:00","10","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"17-03-2020","Não","190","14:05","14:30","25","""Francisco de Assis de Moraes Souza (Mão Santa), Prefeito Municipal de Parnaíba/PI""","""Palácio do Planalto"""
"17-03-2020","Não","190","14:45","15:10","25","""Deputado General Girão (PSL/RN), Vice-Líder do PSL na Câmara dos Deputados""","""Palácio do Planalto"""
"17-03-2020","Não","190","15:15","15:30","15","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"17-03-2020","Não","190","15:30","16:15","45","""Deputado Baleia Rossi (MDB/SP), Presidente Nacional do MDB""","""Palácio do Planalto"""
"17-03-2020","Não","190","16:20","16:50","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"22-03-2020","Não","85","10:00","11:25","85","""Luiz Henrique Mandetta, Ministro de Estado da Saúde""","""Brasília/DF"""
"21-03-2020","Sim","0","""""","""""","""""","""""",""""""
"18-03-2020","Não","370","07:45","08:45","60","""Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura""","""Palácio da Alvorada"""
"18-03-2020","Não","370","08:50","09:50","60","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Alexandre Ramagem, Diretor-Geral da Agência Brasileira de Inteligência – ABIN""","""Palácio do Planalto"""
"18-03-2020","Não","370","09:50","10:15","25","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; e Luiz Henrique Mandetta, Ministro de Estado da Saúde""","""Palácio do Planalto"""
"18-03-2020","Não","370","10:15","10:45","30","""Videoconferência""","""Palácio do Planalto"""
"18-03-2020","Não","370","10:45","11:20","35","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"18-03-2020","Não","370","14:45","16:35","110","""Coletiva à imprensa""","""Palácio do Planalto"""
"18-03-2020","Não","370","19:05","19:25","20","""Coletiva à imprensa""","""Palácio do Planalto"""
"18-03-2020","Não","370","19:35","20:05","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e André Luiz de Almeida, Advogado-Geral da União""","""Palácio do Planalto"""
"03-03-2020","Não","415","09:15","09:45","30","""Tarcísio Freitas, Ministro de Estado da Infraestrutura""","""Palácio do Planalto"""
"03-03-2020","Não","415","10:00","10:30","30","""Manuel Domingos Augusto, Ministro das Relações Exteriores da República de Angola; e Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"03-03-2020","Não","415","11:00","11:30","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"03-03-2020","Não","415","11:30","12:00","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"03-03-2020","Não","415","14:30","16:00","90","""29ª Reunião do Conselho de Governo""","""Palácio do Planalto"""
"03-03-2020","Não","415","16:00","16:30","30","""Antônio Barra Torres, Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária - ANVISA""","""Palácio do Planalto"""
"03-03-2020","Não","415","17:00","18:00","60","""Solenidade de Lançamento do Programa Abrace o Marajó""","""Palácio do Planalto"""
"03-03-2020","Não","415","18:20","19:00","40","""Marcelo Álvaro Antônio, Ministro de Estado do Turismo; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Sérgio Camargo, Presidente da Fundação Palmares; e Karina Kufa, Advogada""","""Palácio do Planalto"""
"03-03-2020","Não","415","19:15","20:30","75","""Márvio Lúcio, Humorista Carioca""","""Palácio da Alvorada"""
"27-03-2020","Não","325","08:50","09:15","25","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"27-03-2020","Não","325","09:20","09:55","35","""Roberto Campos Neto, Presidente do Banco Central do Brasil""","""Palácio do Planalto"""
"27-03-2020","Não","325","10:00","10:35","35","""Deputado Otoni de Paula (PSC/RJ), Vice-Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"27-03-2020","Não","325","10:50","11:05","15","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Roberto Campos Neto, Presidente do Banco Central do Brasil""","""Palácio do Planalto"""
"27-03-2020","Não","325","11:05","11:30","25","""Roberto Campos Neto, Presidente do Banco Central do Brasil; Gustavo Montezano, Presidente do BNDES; e Pedro Guimarães, Presidente da CAIXA""","""Palácio do Planalto"""
"27-03-2020","Não","325","11:45","12:00","15","""Coletiva à imprensa""","""Palácio do Planalto"""
"27-03-2020","Não","325","14:10","14:30","20","""Onyx Lorenzoni, Ministro de Estado da Cidadania""","""Palácio do Planalto"""
"27-03-2020","Não","325","14:30","14:50","20","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Fernando Azevedo, Ministro de Estado da Defesa; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"27-03-2020","Não","325","14:50","15:25","35","""Deputada Bia Kicis (PSL/DF), Vice-Líder do Governo no Congresso Nacional; Deputado Marcel van Hattem (NOVO/RS), Vice-Líder do NOVO na Câmara dos Deputados; e Deputado Paulo Eduardo Martins (PSC/RR)""","""Palácio do Planalto"""
"27-03-2020","Não","325","15:25","15:35","10","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"27-03-2020","Não","325","16:05","17:25","80","""Entrevista por telefone a José Luiz Datena, Apresentador da TV Band""","""Palácio do Planalto"""
"27-03-2020","Não","325","17:30","17:40","10","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"26-03-2020","Não","365","08:30","09:00","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"26-03-2020","Não","365","09:00","11:15","135","""Videoconferência dos líderes do G20""","""Palácio do Planalto"""
"26-03-2020","Não","365","11:15","11:30","15","""Fernando Azevedo, Ministro de Estado da Defesa""","""Palácio do Planalto"""
"26-03-2020","Não","365","14:00","14:40","40","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública""","""Palácio do Planalto"""
"26-03-2020","Não","365","15:00","16:15","75","""Fernando Azevedo, Ministro de Estado da Defesa Ernesto Araújo, Ministro de Estado das Relações Exteriores Luiz Eduardo Ramos, Ministro de Estado Chefe da Secretaria de Governo Senador Flávio Bolsonaro (Sem Partido/RJ); e Marcelo Guaranys, Secretário-Executivo do Ministério da Economia""","""Palácio do Planalto"""
"26-03-2020","Não","365","16:25","17:35","70","""Marcelo Álvaro Antônio, Ministro de Estado do Turismo; Rogério Marinho, Ministro de Estado do Desenvolvimento Regional; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; André Luiz de Almeida, Advogado-Geral da União; Marcelo Guaranys, Secretário-Executivo do Ministério da Economia; e Gilson Machado, Presidente da Embratur""","""Palácio do Planalto"""
"08-03-2020","Não","60","10:00","10:15","15","""Visita ao \""U.S, Southern Command\""""","""Doral, FL/EUA"""
